city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,city_ascii_lower
Raul Soares,Raul Soares,-20.1019,-42.4528,Brazil,BR,BRA,Minas Gerais,,23711.0,1076014594,raul soares
Santo Antônio do Içá,Santo Antonio Do Ica,-3.1019,-67.94,Brazil,BR,BRA,Amazonas,,23688.0,1076789719,santo antonio do ica
Corinto,Corinto,-18.3808,-44.4558,Brazil,BR,BRA,Minas Gerais,,23668.0,1076610293,corinto
Princesa Isabel,Princesa Isabel,-7.7369,-37.9928,Brazil,BR,BRA,Paraíba,,23549.0,1076459483,princesa isabel
Cupira,Cupira,-8.6169,-35.95,Brazil,BR,BRA,Pernambuco,,23390.0,1076298613,cupira
Sobradinho,Sobradinho,-9.455,-40.8228,Brazil,BR,BRA,Bahia,,23583.0,1076713074,sobradinho
Urucurituba,Urucurituba,-3.1308,-58.155,Brazil,BR,BRA,Amazonas,,23585.0,1076213551,urucurituba
Caculé,Cacule,-14.5028,-42.2219,Brazil,BR,BRA,Bahia,,23545.0,1076086247,cacule
São Sepé,Sao Sepe,-30.1608,-53.565,Brazil,BR,BRA,Rio Grande do Sul,,23555.0,1076826234,sao sepe
Brodósqui,Brodosqui,-20.9908,-47.6589,Brazil,BR,BRA,São Paulo,,23460.0,1076955012,brodosqui
Ribas do Rio Pardo,Ribas Do Rio Pardo,-20.4428,-53.7589,Brazil,BR,BRA,Mato Grosso do Sul,,23526.0,1076404625,ribas do rio pardo
Assaré,Assare,-6.8739,-39.875,Brazil,BR,BRA,Ceará,,23478.0,1076082622,assare
Medeiros Neto,Medeiros Neto,-17.3739,-40.2208,Brazil,BR,BRA,Bahia,,23478.0,1076423540,medeiros neto
Belo Oriente,Belo Oriente,-19.22,-42.4839,Brazil,BR,BRA,Minas Gerais,,23397.0,1076586666,belo oriente
Piraí do Sul,Pirai Do Sul,-24.5258,-49.9489,Brazil,BR,BRA,Paraná,,23424.0,1076395519,pirai do sul
Brotas,Brotas,-22.2839,-48.1269,Brazil,BR,BRA,São Paulo,,23419.0,1076744263,brotas
Cordeirópolis,Cordeiropolis,-22.4819,-47.4569,Brazil,BR,BRA,São Paulo,,23234.0,1076452499,cordeiropolis
Carandaí,Carandai,-20.9539,-43.8058,Brazil,BR,BRA,Minas Gerais,,23346.0,1076288590,carandai
Ortigueira,Ortigueira,-24.2078,-50.9489,Brazil,BR,BRA,Paraná,,23380.0,1076897299,ortigueira
Palmeiras de Goiás,Palmeiras De Goias,-16.805,-49.9258,Brazil,BR,BRA,Goiás,,23338.0,1076618499,palmeiras de goias
Taquarituba,Taquarituba,-23.5328,-49.2439,Brazil,BR,BRA,São Paulo,,23256.0,1076078451,taquarituba
Iguaba Grande,Iguaba Grande,-22.8389,-42.2289,Brazil,BR,BRA,Rio de Janeiro,,22851.0,1076198023,iguaba grande
Teodoro Sampaio,Teodoro Sampaio,-22.5328,-52.1678,Brazil,BR,BRA,São Paulo,,23273.0,1076720221,teodoro sampaio
Alcobaça,Alcobaca,-17.5189,-39.1958,Brazil,BR,BRA,Bahia,,23282.0,1076035694,alcobaca
Riachão das Neves,Riachao Das Neves,-11.7458,-44.91,Brazil,BR,BRA,Bahia,,23264.0,1076225070,riachao das neves
Tambaú,Tambau,-21.705,-47.2739,Brazil,BR,BRA,São Paulo,,23214.0,1076693852,tambau
Senador Guiomard,Senador Guiomard,-10.1497,-67.7374,Brazil,BR,BRA,Acre,,23236.0,1076352899,senador guiomard
Ibiá,Ibia,-19.4778,-46.5389,Brazil,BR,BRA,Minas Gerais,,23218.0,1076749050,ibia
Itaporã,Itapora,-22.0789,-54.7889,Brazil,BR,BRA,Mato Grosso do Sul,,23220.0,1076866825,itapora
Coração de Maria,Coracao De Maria,-12.2328,-38.75,Brazil,BR,BRA,Bahia,,23146.0,1076552698,coracao de maria
Guaraí,Guarai,-8.8339,-48.51,Brazil,BR,BRA,Tocantins,,23200.0,1076025725,guarai
Areia,Areia,-6.9628,-35.6919,Brazil,BR,BRA,Paraíba,,23110.0,1076995315,areia
Santa Maria do Pará,Santa Maria Do Para,-1.3519,-47.5758,Brazil,BR,BRA,Pará,,23026.0,1076556798,santa maria do para
Conceição das Alagoas,Conceicao Das Alagoas,-19.915,-48.3878,Brazil,BR,BRA,Minas Gerais,,23043.0,1076552026,conceicao das alagoas
Orobó,Orobo,-7.745,-35.6019,Brazil,BR,BRA,Pernambuco,,22878.0,1076292886,orobo
Pirenópolis,Pirenopolis,-15.8519,-48.9589,Brazil,BR,BRA,Goiás,,23006.0,1076563560,pirenopolis
Araçariguama,Aracariguama,-23.4386,-47.0614,Brazil,BR,BRA,São Paulo,,22860.0,1076653796,aracariguama
Soure,Soure,-0.7169,-48.5228,Brazil,BR,BRA,Pará,,23001.0,1076147572,soure
Itaocara,Itaocara,-21.6789,-42.0819,Brazil,BR,BRA,Rio de Janeiro,,22899.0,1076973020,itaocara
Espera Feliz,Espera Feliz,-20.65,-41.9069,Brazil,BR,BRA,Minas Gerais,,22856.0,1076630023,espera feliz
São Sebastião da Boa Vista,Sao Sebastiao Da Boa Vista,-1.7178,-49.5408,Brazil,BR,BRA,Pará,,22904.0,1076028346,sao sebastiao da boa vista
Mutuípe,Mutuipe,-13.2289,-39.505,Brazil,BR,BRA,Bahia,,22833.0,1076000638,mutuipe
Buriti Bravo,Buriti Bravo,-5.8369,-43.8339,Brazil,BR,BRA,Maranhão,,22899.0,1076262362,buriti bravo
Conceição da Feira,Conceicao Da Feira,-12.5058,-38.9989,Brazil,BR,BRA,Bahia,,22762.0,1076395046,conceicao da feira
Ecoporanga,Ecoporanga,-18.3728,-40.8308,Brazil,BR,BRA,Espírito Santo,,22835.0,1076291520,ecoporanga
Itambacuri,Itambacuri,-18.0364,-41.683,Brazil,BR,BRA,Minas Gerais,,22809.0,1076323547,itambacuri
Chaves,Chaves,-0.16,-49.9878,Brazil,BR,BRA,Pará,,22821.0,1076482622,chaves
Itaparica,Itaparica,-12.8878,-38.6789,Brazil,BR,BRA,Bahia,,22615.0,1076639827,itaparica
Cachoeira do Arari,Cachoeira Do Arari,-1.0108,-48.9628,Brazil,BR,BRA,Pará,,22786.0,1076292118,cachoeira do arari
Agrestina,Agrestina,-8.45,-35.95,Brazil,BR,BRA,Pernambuco,,22679.0,1076512287,agrestina
Oliveira dos Brejinhos,Oliveira Dos Brejinhos,-12.3169,-42.8958,Brazil,BR,BRA,Bahia,,22774.0,1076923541,oliveira dos brejinhos
Lagoa Grande,Lagoa Grande,-8.9969,-40.2719,Brazil,BR,BRA,Pernambuco,,22760.0,1076319673,lagoa grande
Iracemápolis,Iracemapolis,-22.5808,-47.5189,Brazil,BR,BRA,São Paulo,,22557.0,1076095020,iracemapolis
Bambuí,Bambui,-20.0058,-45.9769,Brazil,BR,BRA,Minas Gerais,,22734.0,1076477568,bambui
Dom Pedro,Dom Pedro,-5.0328,-44.4358,Brazil,BR,BRA,Maranhão,,22681.0,1076482404,dom pedro
Buritis,Buritis,-15.6178,-46.4228,Brazil,BR,BRA,Minas Gerais,,22737.0,1076783642,buritis
Pinheiral,Pinheiral,-22.5128,-44.0008,Brazil,BR,BRA,Rio de Janeiro,,22719.0,1076878276,pinheiral
Alta Floresta D’Oeste,Alta Floresta D'Oeste,-11.9283,-61.995,Brazil,BR,BRA,Rondônia,,22728.0,1076909732,alta floresta d'oeste
Forquilhinha,Forquilhinha,-28.7469,-49.4719,Brazil,BR,BRA,Santa Catarina,,22548.0,1076176111,forquilhinha
Tocantinópolis,Tocantinopolis,-6.3289,-47.4158,Brazil,BR,BRA,Tocantins,,22619.0,1076917053,tocantinopolis
Umbaúba,Umbauba,-11.3828,-37.6578,Brazil,BR,BRA,Sergipe,,22434.0,1076584847,umbauba
Quaraí,Quarai,-30.3878,-56.4508,Brazil,BR,BRA,Rio Grande do Sul,,22607.0,1076203994,quarai
Paraopeba,Paraopeba,-19.2739,-44.4039,Brazil,BR,BRA,Minas Gerais,,22563.0,1076363838,paraopeba
Goianinha,Goianinha,-6.2669,-35.21,Brazil,BR,BRA,Rio Grande do Norte,,22481.0,1076687499,goianinha
Wenceslau Guimarães,Wenceslau Guimaraes,-13.6869,-39.4789,Brazil,BR,BRA,Bahia,,22530.0,1076558308,wenceslau guimaraes
Caravelas,Caravelas,-17.7319,-39.2658,Brazil,BR,BRA,Bahia,,22548.0,1076667484,caravelas
Cruz,Cruz,-2.9178,-40.1719,Brazil,BR,BRA,Ceará,,22479.0,1076550734,cruz
Barra Velha,Barra Velha,-26.6319,-48.685,Brazil,BR,BRA,Santa Catarina,,22386.0,1076273407,barra velha
Santo Antônio de Posse,Santo Antonio De Posse,-22.6058,-46.9189,Brazil,BR,BRA,São Paulo,,22389.0,1076962973,santo antonio de posse
Ibatiba,Ibatiba,-20.2364,-41.5092,Brazil,BR,BRA,Espírito Santo,,22366.0,1076060126,ibatiba
Boquira,Boquira,-12.8228,-42.7308,Brazil,BR,BRA,Bahia,,22429.0,1076113400,boquira
Juatuba,Juatuba,-19.9519,-44.3428,Brazil,BR,BRA,Minas Gerais,,22202.0,1076016491,juatuba
Palmas de Monte Alto,Palmas De Monte Alto,-14.2669,-43.1619,Brazil,BR,BRA,Bahia,,22416.0,1076381491,palmas de monte alto
Barra da Estiva,Barra Da Estiva,-13.6258,-41.3269,Brazil,BR,BRA,Bahia,,22394.0,1076633859,barra da estiva
Santa Isabel do Rio Negro,Santa Isabel Do Rio Negro,-0.4139,-65.0189,Brazil,BR,BRA,Amazonas,,22404.0,1076252354,santa isabel do rio negro
Goiás,Goias,-15.9339,-50.14,Brazil,BR,BRA,Goiás,,22381.0,1076649363,goias
Guaratinga,Guaratinga,-16.5839,-39.7828,Brazil,BR,BRA,Bahia,,22355.0,1076729766,guaratinga
Caraí,Carai,-17.1889,-41.695,Brazil,BR,BRA,Minas Gerais,,22343.0,1076396807,carai
Colorado,Colorado,-22.8378,-51.9728,Brazil,BR,BRA,Paraná,,22345.0,1076860546,colorado
Irauçuba,Iraucuba,-3.7458,-39.7828,Brazil,BR,BRA,Ceará,,22324.0,1076060392,iraucuba
São João do Paraíso,Sao Joao Do Paraiso,-15.3139,-42.0139,Brazil,BR,BRA,Minas Gerais,,22319.0,1076830423,sao joao do paraiso
Feira Grande,Feira Grande,-9.9,-36.6778,Brazil,BR,BRA,Alagoas,,22178.0,1076009834,feira grande
Ituporanga,Ituporanga,-27.4139,-49.6008,Brazil,BR,BRA,Santa Catarina,,22250.0,1076063095,ituporanga
Tupanciretã,Tupancireta,-29.0808,-53.8358,Brazil,BR,BRA,Rio Grande do Sul,,22281.0,1076364387,tupancireta
São Miguel,Sao Miguel,-6.2119,-38.4969,Brazil,BR,BRA,Rio Grande do Norte,,22157.0,1076653158,sao miguel
São Miguel do Araguaia,Sao Miguel Do Araguaia,-13.275,-50.1628,Brazil,BR,BRA,Goiás,,22283.0,1076063801,sao miguel do araguaia
Mandirituba,Mandirituba,-25.7789,-49.3258,Brazil,BR,BRA,Paraná,,22220.0,1076772401,mandirituba
Conselheiro Pena,Conselheiro Pena,-19.1719,-41.4719,Brazil,BR,BRA,Minas Gerais,,22242.0,1076535135,conselheiro pena
Rio Formoso,Rio Formoso,-8.6639,-35.1589,Brazil,BR,BRA,Pernambuco,,22151.0,1076850628,rio formoso
Ladário,Ladario,-19.005,-57.6019,Brazil,BR,BRA,Mato Grosso do Sul,,22228.0,1076116467,ladario
Itamaracá,Itamaraca,-7.7478,-34.8258,Brazil,BR,BRA,Pernambuco,,21884.0,1076577014,itamaraca
Flores,Flores,-7.8658,-37.975,Brazil,BR,BRA,Pernambuco,,22169.0,1076955448,flores
São Jerônimo,Sao Jeronimo,-29.9589,-51.7219,Brazil,BR,BRA,Rio Grande do Sul,,22134.0,1076728230,sao jeronimo
São Sebastião do Caí,Sao Sebastiao Do Cai,-29.5869,-51.3758,Brazil,BR,BRA,Rio Grande do Sul,,21932.0,1076903891,sao sebastiao do cai
Maravilha,Maravilha,-26.77,-53.2167,Brazil,BR,BRA,Santa Catarina,,22101.0,1076119350,maravilha
Una,Una,-15.2928,-39.075,Brazil,BR,BRA,Bahia,,22105.0,1076665693,una
Cunha,Cunha,-23.0744,-44.9597,Brazil,BR,BRA,São Paulo,,22086.0,1076000535,cunha
Palmital,Palmital,-22.7889,-50.2175,Brazil,BR,BRA,São Paulo,,22094.0,1076414022,palmital
Paramirim,Paramirim,-13.4428,-42.2389,Brazil,BR,BRA,Bahia,,22077.0,1076772548,paramirim
Bataguaçu,Bataguacu,-21.7139,-52.4219,Brazil,BR,BRA,Mato Grosso do Sul,,22084.0,1076342312,bataguacu
Tacaratu,Tacaratu,-9.1058,-38.15,Brazil,BR,BRA,Pernambuco,,22068.0,1076482640,tacaratu
Mazagão,Mazagao,-0.115,-51.2889,Brazil,BR,BRA,Amapá,,22053.0,1076090210,mazagao
Poço Verde,Poco Verde,-10.7078,-38.1828,Brazil,BR,BRA,Sergipe,,21983.0,1076944490,poco verde
Amaraji,Amaraji,-8.3758,-35.4522,Brazil,BR,BRA,Pernambuco,,21939.0,1076105357,amaraji
Carutapera,Carutapera,-1.195,-46.02,Brazil,BR,BRA,Maranhão,,22006.0,1076275757,carutapera
Coreaú,Coreau,-3.5328,-40.6569,Brazil,BR,BRA,Ceará,,21954.0,1076455548,coreau
Remígio,Remigio,-6.9028,-35.8339,Brazil,BR,BRA,Paraíba,,21859.0,1076104927,remigio
Caaporã,Caapora,-7.5158,-34.9078,Brazil,BR,BRA,Paraíba,,21955.0,1076003332,caapora
Matinha,Matinha,-3.1008,-45.0339,Brazil,BR,BRA,Maranhão,,21885.0,1076345021,matinha
Caxambu,Caxambu,-21.9769,-44.9328,Brazil,BR,BRA,Minas Gerais,,21705.0,1076000185,caxambu
Colônia Leopoldina,Colonia Leopoldina,-8.9089,-35.725,Brazil,BR,BRA,Alagoas,,21818.0,1076490767,colonia leopoldina
Uruçuca,Urucuca,-14.5928,-39.2839,Brazil,BR,BRA,Bahia,,21849.0,1076099811,urucuca
Alcântara,Alcantara,-2.4089,-44.415,Brazil,BR,BRA,Maranhão,,21851.0,1076650057,alcantara
Olho d’Água das Flores,Olho D'Agua Das Flores,-9.5358,-37.2939,Brazil,BR,BRA,Alagoas,,21738.0,1076043896,olho d'agua das flores
Santa Teresa,Santa Teresa,-19.9358,-40.6,Brazil,BR,BRA,Espírito Santo,,21823.0,1076719847,santa teresa
Forquilha,Forquilha,-3.7978,-40.2608,Brazil,BR,BRA,Ceará,,21786.0,1076612158,forquilha
Itajuípe,Itajuipe,-14.6778,-39.375,Brazil,BR,BRA,Bahia,,21754.0,1076492773,itajuipe
São Francisco de Paula,Sao Francisco De Paula,-29.4478,-50.5839,Brazil,BR,BRA,Rio Grande do Sul,,21801.0,1076280018,sao francisco de paula
São Lourenço d’Oeste,Sao Lourenco D'Oeste,-26.3589,-52.8508,Brazil,BR,BRA,Santa Catarina,,21792.0,1076967132,sao lourenco d'oeste
Miguelópolis,Miguelopolis,-20.1794,-48.0319,Brazil,BR,BRA,São Paulo,,21728.0,1076327986,miguelopolis
São Marcos,Sao Marcos,-28.9708,-51.0678,Brazil,BR,BRA,Rio Grande do Sul,,21658.0,1076872375,sao marcos
Cujubim,Cujubim,-9.3628,-62.5853,Brazil,BR,BRA,Rondônia,,21720.0,1076802495,cujubim
São Felipe,Sao Felipe,-12.8469,-39.0889,Brazil,BR,BRA,Bahia,,21582.0,1076363237,sao felipe
Cassilândia,Cassilandia,-19.1128,-51.7339,Brazil,BR,BRA,Mato Grosso do Sul,,21685.0,1076404532,cassilandia
Nova Brasilândia d’Oeste,Nova Brasilandia D'Oeste,-11.7197,-62.3158,Brazil,BR,BRA,Rondônia,,21670.0,1076575922,nova brasilandia d'oeste
Crisópolis,Crisopolis,-11.5108,-38.15,Brazil,BR,BRA,Bahia,,21617.0,1076853607,crisopolis
Pancas,Pancas,-19.225,-40.8508,Brazil,BR,BRA,Espírito Santo,,21548.0,1076691599,pancas
Buritirama,Buritirama,-10.7078,-43.6308,Brazil,BR,BRA,Bahia,,21549.0,1076008986,buritirama
Porto Franco,Porto Franco,-6.3378,-47.3989,Brazil,BR,BRA,Maranhão,,21530.0,1076451922,porto franco
Barro,Barro,-7.1769,-38.7819,Brazil,BR,BRA,Ceará,,21514.0,1076705196,barro
Cajueiro,Cajueiro,-9.3967,-36.1536,Brazil,BR,BRA,Alagoas,,21526.0,1076808412,cajueiro
Manhumirim,Manhumirim,-20.3578,-41.9578,Brazil,BR,BRA,Minas Gerais,,21382.0,1076127364,manhumirim
Anori,Anori,-3.7728,-61.6442,Brazil,BR,BRA,Amazonas,,21477.0,1076651452,anori
Orleães,Orleaes,-28.3589,-49.2908,Brazil,BR,BRA,Santa Catarina,,21393.0,1076528540,orleaes
Orós,Oros,-6.2439,-38.9139,Brazil,BR,BRA,Ceará,,21384.0,1076430062,oros
Pio XII,Pio Xii,-3.8939,-45.17,Brazil,BR,BRA,Maranhão,,21379.0,1076588816,pio xii
São João,Sao Joao,-8.8758,-36.3669,Brazil,BR,BRA,Pernambuco,,21312.0,1076391297,sao joao
Itapecerica,Itapecerica,-20.4728,-45.1258,Brazil,BR,BRA,Minas Gerais,,21377.0,1076261582,itapecerica
Pompéia,Pompeia,-22.1089,-50.1719,Brazil,BR,BRA,São Paulo,,21375.0,1076663020,pompeia
Silva Jardim,Silva Jardim,-22.6508,-42.3919,Brazil,BR,BRA,Rio de Janeiro,,21349.0,1076211429,silva jardim
Bananeiras,Bananeiras,-6.75,-35.6328,Brazil,BR,BRA,Paraíba,,21269.0,1076063648,bananeiras
Araripe,Araripe,-7.2128,-40.0458,Brazil,BR,BRA,Ceará,,21289.0,1076163103,araripe
Tanhaçu,Tanhacu,-14.0208,-41.2478,Brazil,BR,BRA,Bahia,,21282.0,1076735805,tanhacu
Monte Sião,Monte Siao,-22.4328,-46.5728,Brazil,BR,BRA,Minas Gerais,,21203.0,1076832513,monte siao
Conceição de Macabu,Conceicao De Macabu,-22.085,-41.8678,Brazil,BR,BRA,Rio de Janeiro,,21211.0,1076769860,conceicao de macabu
Monte Santo de Minas,Monte Santo De Minas,-21.19,-46.98,Brazil,BR,BRA,Minas Gerais,,21234.0,1076791401,monte santo de minas
Lucélia,Lucelia,-21.7203,-51.0189,Brazil,BR,BRA,São Paulo,,21196.0,1076675967,lucelia
Erval d’Oeste,Erval D'Oeste,-27.1939,-51.495,Brazil,BR,BRA,Santa Catarina,,21239.0,1076008886,erval d'oeste
Itororó,Itororo,-15.1169,-40.07,Brazil,BR,BRA,Bahia,,21178.0,1076665799,itororo
Peritoró,Peritoro,-4.3828,-44.3328,Brazil,BR,BRA,Maranhão,,21201.0,1076656373,peritoro
Baixa Grande,Baixa Grande,-11.96,-40.1678,Brazil,BR,BRA,Bahia,,21197.0,1076238457,baixa grande
Loanda,Loanda,-22.9228,-53.1369,Brazil,BR,BRA,Paraná,,21201.0,1076974194,loanda
Bastos,Bastos,-21.9167,-50.7333,Brazil,BR,BRA,São Paulo,,21067.0,1076067823,bastos
Diamantino,Diamantino,-14.4089,-56.4458,Brazil,BR,BRA,Mato Grosso,,21180.0,1076901088,diamantino
Taperoá,Taperoa,-13.5378,-39.0989,Brazil,BR,BRA,Bahia,,21091.0,1076531500,taperoa
Camanducaia,Camanducaia,-22.755,-46.145,Brazil,BR,BRA,Minas Gerais,,21080.0,1076164831,camanducaia
Santo Anastácio,Santo Anastacio,-21.9769,-51.6519,Brazil,BR,BRA,São Paulo,,21044.0,1076929183,santo anastacio
Pindobaçu,Pindobacu,-10.7428,-40.3628,Brazil,BR,BRA,Bahia,,21062.0,1076228908,pindobacu
Pontal do Paraná,Pontal Do Parana,-25.5768,-48.3581,Brazil,BR,BRA,Paraná,,20920.0,1076438304,pontal do parana
Lambari,Lambari,-21.9758,-45.35,Brazil,BR,BRA,Minas Gerais,,20907.0,1076960133,lambari
Madre de Deus,Madre De Deus,-12.7408,-38.6208,Brazil,BR,BRA,Bahia,,20348.0,1076769060,madre de deus
Pedra,Pedra,-8.5006,-36.9456,Brazil,BR,BRA,Pernambuco,,20944.0,1076436337,pedra
Guará,Guara,-20.4283,-47.8242,Brazil,BR,BRA,São Paulo,,20911.0,1076888362,guara
São Vicente Ferrer,Sao Vicente Ferrer,-2.8939,-44.88,Brazil,BR,BRA,Maranhão,,20863.0,1076834299,sao vicente ferrer
Ubaitaba,Ubaitaba,-14.3128,-39.3228,Brazil,BR,BRA,Bahia,,20813.0,1076532739,ubaitaba
Sêrro,Serro,-18.605,-43.3789,Brazil,BR,BRA,Minas Gerais,,20835.0,1076331667,serro
Junqueirópolis,Junqueiropolis,-21.5147,-51.4336,Brazil,BR,BRA,São Paulo,,20831.0,1076673647,junqueiropolis
Capinzal,Capinzal,-27.3439,-51.6119,Brazil,BR,BRA,Santa Catarina,,20769.0,1076789641,capinzal
Ceres,Ceres,-15.3078,-49.5978,Brazil,BR,BRA,Goiás,,20722.0,1076087042,ceres
Pacatu,Pacatu,-11.9578,-38.975,Brazil,BR,BRA,Bahia,,20754.0,1076255229,pacatu
Tamandaré,Tamandare,-8.76,-35.105,Brazil,BR,BRA,Pernambuco,,20715.0,1076348637,tamandare
Ubaíra,Ubaira,-13.2678,-39.6628,Brazil,BR,BRA,Bahia,,20782.0,1076435268,ubaira
Medina,Medina,-16.2228,-41.4769,Brazil,BR,BRA,Minas Gerais,,20759.0,1076322819,medina
Nova Granada,Nova Granada,-20.5339,-49.3139,Brazil,BR,BRA,São Paulo,,20717.0,1076239207,nova granada
Fonte Boa,Fonte Boa,-2.5139,-66.0917,Brazil,BR,BRA,Amazonas,,20742.0,1076851330,fonte boa
Campestre,Campestre,-21.7108,-46.2458,Brazil,BR,BRA,Minas Gerais,,20686.0,1076284455,campestre
Monte Azul,Monte Azul,-15.1553,-42.8589,Brazil,BR,BRA,Minas Gerais,,20696.0,1076346009,monte azul
Lagoa do Itaenga,Lagoa Do Itaenga,-7.9358,-35.29,Brazil,BR,BRA,Pernambuco,,20659.0,1076975552,lagoa do itaenga
Miracema do Tocantins,Miracema Do Tocantins,-9.5669,-48.3919,Brazil,BR,BRA,Tocantins,,20684.0,1076346229,miracema do tocantins
São João de Pirabas,Sao Joao De Pirabas,-0.7689,-47.1739,Brazil,BR,BRA,Pará,,20647.0,1076536958,sao joao de pirabas
Alagoa Nova,Alagoa Nova,-7.0473,-35.754,Brazil,BR,BRA,Paraíba,,20500.0,1076318882,alagoa nova
Encantado,Encantado,-29.2358,-51.87,Brazil,BR,BRA,Rio Grande do Sul,,20510.0,1076221232,encantado
Itanhém,Itanhem,-17.1658,-40.33,Brazil,BR,BRA,Bahia,,20611.0,1076490669,itanhem
Coronel Vivida,Coronel Vivida,-25.98,-52.5678,Brazil,BR,BRA,Paraná,,20580.0,1076806010,coronel vivida
Cordeiro,Cordeiro,-22.0289,-42.3608,Brazil,BR,BRA,Rio de Janeiro,,20430.0,1076177058,cordeiro
Salvaterra,Salvaterra,-0.7528,-48.5169,Brazil,BR,BRA,Pará,,20183.0,1076162949,salvaterra
Miracatu,Miracatu,-24.2808,-47.46,Brazil,BR,BRA,São Paulo,,20533.0,1076480292,miracatu
Altônia,Altonia,-23.8739,-53.9019,Brazil,BR,BRA,Paraná,,20516.0,1076528546,altonia
Caracaraí,Caracarai,1.8158,-61.1278,Brazil,BR,BRA,Roraima,,20537.0,1076314585,caracarai
Nova Xavantina,Nova Xavantina,-14.6728,-52.3528,Brazil,BR,BRA,Mato Grosso,,20519.0,1076345710,nova xavantina
São Joaquim do Monte,Sao Joaquim Do Monte,-8.4319,-35.8039,Brazil,BR,BRA,Pernambuco,,20488.0,1076649573,sao joaquim do monte
Muzambinho,Muzambinho,-21.3758,-46.5258,Brazil,BR,BRA,Minas Gerais,,20430.0,1076230022,muzambinho
Cantanhede,Cantanhede,-3.6328,-44.3769,Brazil,BR,BRA,Maranhão,,20448.0,1076238888,cantanhede
Canarana I,Canarana I,-13.55,-52.1658,Brazil,BR,BRA,Mato Grosso,,20461.0,1076002028,canarana i
Mirador,Mirador,-6.3708,-44.3628,Brazil,BR,BRA,Maranhão,,20452.0,1076000972,mirador
Ibirubá,Ibiruba,-28.6278,-53.09,Brazil,BR,BRA,Rio Grande do Sul,,20413.0,1076502864,ibiruba
Carmo do Rio Claro,Carmo Do Rio Claro,-20.9731,-46.1189,Brazil,BR,BRA,Minas Gerais,,20426.0,1076819558,carmo do rio claro
Butiá,Butia,-30.12,-51.9619,Brazil,BR,BRA,Rio Grande do Sul,,20406.0,1076641089,butia
Chã Grande,Cha Grande,-8.2378,-35.4619,Brazil,BR,BRA,Pernambuco,,20137.0,1076188673,cha grande
Cruzeiro do Oeste,Cruzeiro Do Oeste,-23.785,-53.0728,Brazil,BR,BRA,Paraná,,20416.0,1076303901,cruzeiro do oeste
João Lisboa,Joao Lisboa,-5.4478,-47.4008,Brazil,BR,BRA,Maranhão,,20381.0,1076460589,joao lisboa
Terenos,Terenos,-20.4419,-54.86,Brazil,BR,BRA,Mato Grosso do Sul,,20387.0,1076729588,terenos
Parelhas,Parelhas,-6.6878,-36.6578,Brazil,BR,BRA,Rio Grande do Norte,,20354.0,1076603835,parelhas
Jandaia do Sul,Jandaia Do Sul,-23.6028,-51.6428,Brazil,BR,BRA,Paraná,,20269.0,1076619857,jandaia do sul
Bequimão,Bequimao,-2.4489,-44.7828,Brazil,BR,BRA,Maranhão,,20344.0,1076416411,bequimao
Nhamundá,Nhamunda,-2.1858,-56.7128,Brazil,BR,BRA,Amazonas,,20358.0,1076418792,nhamunda
Abaré,Abare,-8.7208,-39.115,Brazil,BR,BRA,Bahia,,20347.0,1076490247,abare
São José de Piranhas,Sao Jose De Piranhas,-7.1208,-38.5019,Brazil,BR,BRA,Paraíba,,20329.0,1076773961,sao jose de piranhas
Cuité,Cuite,-6.485,-36.1569,Brazil,BR,BRA,Paraíba,,20325.0,1076189452,cuite
Valença do Piauí,Valenca Do Piaui,-6.4078,-41.7458,Brazil,BR,BRA,Piauí,,20326.0,1076056568,valenca do piaui
Encruzilhada,Encruzilhada,-15.5308,-40.9089,Brazil,BR,BRA,Bahia,,20331.0,1076905505,encruzilhada
Sátiro Dias,Satiro Dias,-11.6,-38.6,Brazil,BR,BRA,Bahia,,20320.0,1076994641,satiro dias
Itaiópolis,Itaiopolis,-26.3358,-49.9058,Brazil,BR,BRA,Santa Catarina,,20301.0,1076429298,itaiopolis
Urussanga,Urussanga,-28.5178,-49.3208,Brazil,BR,BRA,Santa Catarina,,20223.0,1076830411,urussanga
Paraguaçu,Paraguacu,-21.5331,-45.7664,Brazil,BR,BRA,Minas Gerais,,20245.0,1076438228,paraguacu
Porto Real do Colégio,Porto Real Do Colegio,-10.1858,-36.84,Brazil,BR,BRA,Alagoas,,20205.0,1076149221,porto real do colegio
Água Branca,Agua Branca,-9.2608,-37.9361,Brazil,BR,BRA,Alagoas,,20230.0,1076362239,agua branca
Quissamã,Quissama,-22.1069,-41.4719,Brazil,BR,BRA,Rio de Janeiro,,20242.0,1076255718,quissama
Belém de São Francisco,Belem De Sao Francisco,-8.7578,-38.9639,Brazil,BR,BRA,Pernambuco,,20253.0,1076900718,belem de sao francisco
Anicuns,Anicuns,-16.4608,-49.9619,Brazil,BR,BRA,Goiás,,20239.0,1076386139,anicuns
Taquarana,Taquarana,-9.645,-36.4969,Brazil,BR,BRA,Alagoas,,20072.0,1076029137,taquarana
Ivoti,Ivoti,-29.5908,-51.1608,Brazil,BR,BRA,Rio Grande do Sul,,19874.0,1076815528,ivoti
São Luís Gonzaga do Maranhão,Sao Luis Gonzaga Do Maranhao,-4.38,-44.67,Brazil,BR,BRA,Maranhão,,20153.0,1076739707,sao luis gonzaga do maranhao
